Data,Ora,Luogo,Tipologia,Feriti,latitude,longitude,Anno,Stagione,Mese,Giorno settimana,Giorno mese,Feriale/Weekend,Giorno/Notte,Condizioni luce (Visibilità),Fascia oraria (4 fasce),Fascia oraria dettagliata (6 fasce),Ora di punta (Picchi di traffico),UPL,Quartiere,Circoscrizione,Indirizzo,Coidvia
23/09/2022,15:45:00,VIALE REGIONE SICILIANA N.O. carr. centrale -,C,0,38.113578,13.329516,2022,Estate,Settembre,Venerdì,23,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA PORTELLO,38510
24/09/2022,10:15:00,CORSO CALATAFIMI nr. 247,F,1,38.108411,13.343367,2022,Estate,Settembre,Sabato,24,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
29/09/2022,05:40:00,CORSO CALATAFIMI altezza del civico 90,F,1,38.109094,13.345132,2022,Estate,Settembre,Giovedì,29,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
30/09/2022,01:45:00,CORSO PISANI PIETRO altezza del civico 35,C,0,38.109321,13.349976,2022,Estate,Settembre,Venerdì,30,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO PISANI PIETRO,36000
02/10/2022,03:30:00,VIA CAMARDA DEMETRIO altezza del civico 6,C,0,38.110798,13.335249,2022,Autunno,Ottobre,Domenica,2,Weekend,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CAMARDA DEMETRIO,9090
03/10/2022,20:15:00,VIA CAPPUCCINI altezza del civico 261,F,1,38.110716,13.341873,2022,Autunno,Ottobre,Lunedì,3,Feriale,Notte,Buio,Sera,Sera,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CAPPUCCINI,9790
06/10/2022,16:30:00,CORSO CALATAFIMI altezza del civico 31,C,0,38.111738,13.351628,2022,Autunno,Ottobre,Giovedì,6,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
10/10/2022,08:25:00,CORSO CALATAFIMI altezza del civico 22,F,1,38.110684,13.349012,2022,Autunno,Ottobre,Lunedì,10,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
15/10/2022,21:40:00,CORSO RE RUGGERO altezza VILLA D'ORLEANS,F,1,38.109482,13.353463,2022,Autunno,Ottobre,Sabato,15,Weekend,Notte,Buio,Sera,Sera,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO RE RUGGERO,41530
18/10/2022,17:30:00,CORSO CALATAFIMI altezza del civico 371,F,1,38.10688,13.339636,2022,Autunno,Ottobre,Martedì,18,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
26/10/2022,12:25:00,CORSO CALATAFIMI intersezione CORSO ALBERTO AMEDEO,F,2,38.11192,13.352037,2022,Autunno,Ottobre,Mercoledì,26,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
03/11/2022,10:05:00,CORSO PISANI PIETRO altezza del civico 181,C,0,38.107088,13.346889,2022,Autunno,Novembre,Giovedì,3,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO PISANI PIETRO,36000
03/11/2022,13:00:00,VIALE REGIONE SICILIANA in prossimità di VIA G. PITRE',C,0,38.11076,13.329901,2022,Autunno,Novembre,Giovedì,3,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIALE REGIONE SICILIANA N.O.,41410
05/11/2022,03:50:00,PIAZZA INDIPENDENZA nr. 13,C,0,38.10989,13.350984,2022,Autunno,Novembre,Sabato,5,Weekend,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,PIAZZA INDIPENDENZA,22710
12/11/2022,16:00:00,VIA DANISINNI altezza del civico 6,C,0,38.111585,13.34907,2022,Autunno,Novembre,Sabato,12,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA DANISINNI,15470
18/11/2022,13:00:00,CORSO CALATAFIMI altezza del civico 31,F,1,38.111719,13.35155,2022,Autunno,Novembre,Venerdì,18,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
24/11/2022,14:45:00,VIA CATALANO AGOSTINO altezza 28,F,1,38.103566,13.341108,2022,Autunno,Novembre,Giovedì,24,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CATALANO AGOSTINO,11241
29/11/2022,18:31:00,CORSO CALATAFIMI di fronte al civico 86,F,2,38.109872,13.347132,2022,Autunno,Novembre,Martedì,29,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
02/12/2022,03:00:00,VIA CAMARDA DEMETRIO di fronte al civico 17,C,0,38.111037,13.335929,2022,Autunno,Dicembre,Venerdì,2,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CAMARDA DEMETRIO,9090
05/12/2022,08:15:00,PIAZZA INDIPENDENZA altezza del civico 13,F,1,38.109892,13.351002,2022,Autunno,Dicembre,Lunedì,5,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,PIAZZA INDIPENDENZA,22710
05/12/2022,16:30:00,CORSO CALATAFIMI intersezione PIAZZA INDIPENDENZA,C,0,38.11097,13.349837,2022,Autunno,Dicembre,Lunedì,5,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,PIAZZA INDIPENDENZA,22710
07/12/2022,23:10:00,PIAZZA INDIPENDENZA intersezione CORSO CALATAFIMI,F,1,38.110939,13.349767,2022,Autunno,Dicembre,Mercoledì,7,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
12/12/2022,11:30:00,VIA PAGANO GIUSEPPE intersezione VIA ARCOLEO GIUSEPPE,C,0,38.105862,13.333669,2022,Autunno,Dicembre,Lunedì,12,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA PAGANO GIUSEPPE,33450
20/12/2022,16:55:00,PIAZZA INDIPENDENZA altezza corso Calatafim,F,2,38.110966,13.349772,2022,Autunno,Dicembre,Martedì,20,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
22/12/2022,12:00:00,VIA CATALANO AGOSTINO nr. 120,F,1,38.105199,13.34269,2022,Autunno,Dicembre,Giovedì,22,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CATALANO AGOSTINO,11241
23/12/2022,03:30:00,PIAZZA INDIPENDENZA altezza PRESID. REGIONE,F,1,38.109966,13.351953,2022,Autunno,Dicembre,Venerdì,23,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,PIAZZA INDIPENDENZA,22710
24/12/2022,05:50:00,CORSO CALATAFIMI intersezione con VIA MARINUZZI GINO,F,1,38.10487,13.334777,2022,Autunno,Dicembre,Sabato,24,Weekend,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
30/12/2022,02:35:00,VIA PITRE' GIUSEPPE intersezione con VIA SALEMI FRANCESCO GEN.,F,1,38.11051,13.33318,2022,Autunno,Dicembre,Venerdì,30,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA SALEMI FRANCESCO GEN.,11510
08/01/2023,13:30:00,VIA LOI EMANUELA intersezione VIA CATALANO AGOSTINO,C,0,38.103191,13.340691,2023,Inverno,Gennaio,Domenica,8,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA LOI EMANUELA,24711
09/01/2023,07:35:00,VIALE REGIONE SICILIANA S.E. altezza (spec.) la loggia,F,1,38.106572,13.330458,2023,Inverno,Gennaio,Lunedì,9,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA LA LOGGIA GAETANO,23330
13/01/2023,04:30:00,PIAZZA TURBA EUCLIDE GEN. intersezione VIA SCHIFANI VITO,C,0,38.101068,13.338312,2023,Inverno,Gennaio,Venerdì,13,Feriale,Notte,Buio,Notte,Notte,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CATALANO AGOSTINO,11241
13/01/2023,12:20:00,CORSO CALATAFIMI nr. 351,C,0,38.107044,13.340052,2023,Inverno,Gennaio,Venerdì,13,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
22/01/2023,10:50:00,VIA SICCHERIA QUATTRO CAMERE nr. 15,C,0,38.112365,13.335378,2023,Inverno,Gennaio,Domenica,22,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA SICCHERIA QUATTRO CAMERE,48120
23/01/2023,06:45:00,VIA LA LOGGIA GAETANO nr. 144,C,0,38.107516,13.334549,2023,Inverno,Gennaio,Lunedì,23,Feriale,Notte,Buio,Mattina,Alba,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA LA LOGGIA GAETANO,23330
23/01/2023,06:50:00,VIA LA LOGGIA GAETANO nr. 144,C,0,38.107516,13.334549,2023,Inverno,Gennaio,Lunedì,23,Feriale,Notte,Buio,Mattina,Alba,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA LA LOGGIA GAETANO,23330
28/01/2023,14:15:00,VIA CAPPUCCINI di fronte al civico 174,F,1,38.110694,13.341187,2023,Inverno,Gennaio,Sabato,28,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CAPPUCCINI,9790
31/01/2023,15:50:00,VIA LA LOGGIA GAETANO intersezione VIA SUNSERI GIUSEPPE,F,3,38.108481,13.338682,2023,Inverno,Gennaio,Martedì,31,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA LA LOGGIA GAETANO,23330
04/02/2023,08:30:00,VIA PITRE' GIUSEPPE intersezione con VIA CAMARDA DEMETRIO,F,2,38.110491,13.334972,2023,Inverno,Febbraio,Sabato,4,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA PITRE' GIUSEPPE,36060
13/02/2023,20:20:00,VIALE REGIONE SICILIANA N.O. altezza del civico 961,R,4,38.111899,13.329906,2023,Inverno,Febbraio,Lunedì,13,Feriale,Notte,Buio,Sera,Sera,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIALE REGIONE SICILIANA N.O.,41410
14/02/2023,14:45:00,VIALE REGIONE SICILIANA N.O. s.n.c.,F,2,38.107914,13.330349,2023,Inverno,Febbraio,Martedì,14,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIALE REGIONE SICILIANA N.O.,41410
19/02/2023,08:45:00,PIAZZA TURBA EUCLIDE GEN. intersezione VIA SCHIFANI VITO,C,0,38.101044,13.338351,2023,Inverno,Febbraio,Domenica,19,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIA CATALANO AGOSTINO,11241
01/03/2023,15:25:00,CORSO CALATAFIMI di fronte al civico 431,F,1,38.106197,13.337949,2023,Inverno,Marzo,Mercoledì,1,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,CORSO CALATAFIMI,8840
02/03/2023,16:55:00,VIALE REGIONE SICILIANA N.O. s.n.c.,C,0,38.107962,13.330178,2023,Inverno,Marzo,Giovedì,2,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Cuba - Calatafimi,Cuba - Calatafimi,IV,VIALE REGIONE SICILIANA N.O.,41410
